样本id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,收率
sample_1723,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105,3:00:00,107,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.925
sample_1419,300,,405,700,5:00:00,24,,,6:00:00,100,7:30:00,102,0.2,8:30:00,103,9:30:00,104,0.2,300,11:30-12:00,30,9,5,12:00:00,70,12:30:00,78,18:30-19:00,310,3.5,3.5,19:00-20:30,20:30:00,60,3:00:00,45,3:00-4:30,5:30-7:00,,800,0.15,420,0.923
sample_1965,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
sample_877,300,,405,700,6:30:00,21,7:00:00,73,8:15:00,100,9:15:00,104,0.2,10:15:00,102,11:15:00,104,0.2,300,14:00-14:30,20,9,5,14:30:00,70,15:00:00,75,1:00-1:30,330,3.5,3.5,1:30-3:30,3:30:00,65,8:00:00,28,8:00-9:30,10；00-12:00,,800,0.15,400,0.902
sample_731,300,,405,700,22:00:00,27,,,23:30:00,102,0:30:00,104,0.2,1:30:00,105,2:30:00,106,0.2,200,2:30-3:30,50,9,5,3:30:00,80,4:30:00,73,4:30-5:30,320,3.5,3.5,5:30-6:30,6:30:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_920,300,,405,700,3:45:00,40,3:50:00,80,5:45:00,100,6:45:00,103,0.2,7:45:00,102,8:45:00,103,0.2,300,11:30-12:00,50,9,5,12:00:00,70,12:30:00,75,17:00-17:30,370,3.5,3.5,17:30-19:30,19:30:00,60,3:00:00,45,3:00-4:30,5:30-7:00,,800,0.15,400,0.902
sample_298,300,125,,980,13:00:00,21,,,14:30:00,100,15:30:00,101,0.2,16:30:00,103,17:30:00,103,0.2,300,17:30-18:00,40,10,5,18:00:00,70,18:30:00,78,5:00-6:00,300,3.5,3.5,6:00-7:30,7:30:00,65,11:00:00,40,12:30-14:00,14:30-16:00,,800,0.15,400,0.902
sample_74,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.891
sample_1418,300,,405,700,18:00:00,24,,,19:30:00,100,20:30:00,102,0.2,21:30:00,104,22:30:00,104,0.2,300,0:00-0:30,40,10,5,0:30:00,70,1:00:00,78,10:30-11:30,310,3.5,3.5,11:30-12:30,12:30:00,60,15:30:00,40,16:30-18:00,18:30-20:00,,800,0.15,420,0.935
sample_808,300,,405,700,21:00:00,27,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_548,300,,405,700,3:00:00,21,,,4:30:00,100,5:30:00,102,0.2,6:30:00,103,7:30:00,104,0.2,300,8:00-8:30,50,9,5,9:00:00,70,9:30:00,78,16:30-17:30,340,3.5,3.5,17:30-18:30,18:30:00,65,0:00:00,45,0:00-1:30,2:30-4:00,,800,0.15,440,0.967
sample_1604,200,,270,470,0:00:00,21,,,1:30:00,100,2:30:00,103,0.2,3:30:00,103,4:30:00,105,0.2,300,5:00-5:30,30,9,5,6:00:00,70,6:30:00,78,6:30-7:30,200,3.5,3.5,8:00-9:30,9:30:00,65,12:30:00,45,13:30-15:30,,,400,0.15,280,0.947
sample_1566,300,,405,700,17:00:00,21,17:30:00,73,19:00:00,100,20:00:00,102,0.2,21:00:00,104,22:00:00,103,0.2,300,0:30-1:00,50,9,5,1:30:00,75,2:00:00,70,10:30-11:00,330,3.5,3.5,11:00-13:00,13:00:00,65,17:00:00,45,17:00-18:30,19:00-20:30,,800,0.15,400,0.902
sample_950,300,,405,700,18:00:00,22,,,19:00:00,100,20:00:00,104,0.2,21:00:00,106,22:00:00,106,0.2,300,22:10-22:40,50,10,5,23:00:00,70,23:30:00,76,23:30-0:30,340,3.5,3.5,1:00-2:00,2:00:00,68,4:00:00,45,4:10-5:30,5:40-6:40,,800,0.15,400,0.902
sample_1843,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,104,0.2,200,19:00-20:00,50,9,5,20:00:00,79,21:00:00,75,21:00-22:00,330,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:30,1200,0.15,420,0.959
sample_1821,300,,405,700,14:00:00,30,,,16:00:00,101,17:00:00,103,0.2,18:00:00,106,19:00:00,107,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.983
sample_1828,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.971
sample_822,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
sample_664,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,420,0.983
sample_1242,300,,405,700,14:00:00,29,,,16:00:00,101,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.936
sample_1564,300,,405,700,20:30:00,38,21:00:00,80,22:30:00,100,23:30:00,102,0.2,0:30:00,103,1:30:00,102,0.2,300,7:00-7:30,50,10,5,7:30:00,70,8:00:00,55,14:30-15:00,330,3.5,3.5,15:00-17:00,17:00:00,52,21:00:00,30,21:00-22:30,23:30-1:00,,800,0.15,400,0.902
sample_1811,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_1928,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13；00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-21:00,,,1200,0.15,440,0.93
sample_624,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_1693,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,420,0.959
sample_1662,300,,405,700,6:00:00,29,,,8:00:00,100,9:00:00,102,0.2,10:00:00,103,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.902
sample_1446,300,,405,700,23:00:00,21,,,0:00:00,100,1:00:00,102,0.2,2:00:00,103,3:00:00,104,0.2,300,6:30-6:30,50,9,5,6:30:00,70,7:00:00,78,14:30-15:30,310,3.5,3.5,15:30-17:00,17:00:00,62,21:00:00,40,21:00-22:30,23:00-0:30,,800,0.15,400,0.891
sample_1719,300,,405,700,22:30:00,21,,,0:00:00,100,1:00:00,100,0.2,2:00:00,104,3:00:00,108,0.2,200,3:00-4:00,50,10,5,4:30:00,70,5:00:00,78,5:00-6:00,380,3.5,3.5,6:00-7:00,7:00:00,72,9:00:00,45,9:00-10:30,10:30-12:00,,800,0.15,400,0.891
sample_1163,300,,405,700,8:00:00,29,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104,13:00:00,105,0.2,200,13:00-14:00,50,9,5,14:00:00,80,15:00:00,73,15:30-16:00,320,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45,19:00-20:30,20:30-22:00,22:00-23:00,1200,0.15,400,0.902
sample_213,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,72,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.947
sample_1641,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,103,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.891
sample_1036,300,,405,700,12:00:00,34,,,13:30:00,100,14:30:00,102,0.2,15:30:00,104,16:30:00,104,0.2,200,17:00-17:30,50,10,5,18:00:00,70,18:30:00,77,22:30-23:30,290,3.5,3.5,23:30-0:30,0:30:00,65,3:00:00,45,5:00-6:30,7:00-8:30,,800,0.15,400,0.902
sample_1826,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,80,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_1857,300,,405,700,6:00:00,30,,,8:00:00,101,9:00:00,103,0.2,10:00:00,105,11:00:00,107,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,72,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_728,300,,405,700,22:00:00,28,,,0:00:00,100,1:00:00,104,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-12:00,,,1200,0.15,440,0.93
sample_1960,300,,405,700,21:00:00,29,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,440,0.93
sample_702,300,,405,700,6:00:00,30,,,8:00:00,102,9:00:00,102,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,79,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,76,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_1023,300,,405,700,1900/1/21 0:00,21,,,22:30:00,100,23:30:00,102,0.2,0:30:00,104,1:30:00,105,0.2,200,2:00-2:30,50,9,5,3:00:00,70,3:30:00,78,7:00-8:00,290,3.5,3.5,8:00-9:30,9:30:00,60,14:00:00,50,14:30-16:00,16:40-18:20,,800,0.15,400,0.902
sample_1913,300,,405,700,22:00:00,29,,,0:00:00,101,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.891
sample_1741,300,,405,700,22:00:00,29,,,0:00:00,100,1:00:00,102,0.2,2:00:00,104,3:00:00,107,0.2,200,3:00-4:00,50,9,5,4:00:00,79,5:00:00,72,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,79,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.936
sample_235,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.913
sample_1008,300,,405,700,22:00:00,21,,,23:30:00,100,0:30:00,101,0.2,1:30:00,103,2:30:00,104,0.2,200,3:00-3:30,50,9,5,4:00:00,70,4:30:00,78,7:00-8:00,290,3.5,3.5,8:30-10:00,10:00:00,60,12:00:00,40,13:30-15:00,15:00-17:00,,800,0.15,400,0.902
sample_979,300,,405,700,11:00:00,26,,,13:30:00,100,14:30:00,105,0.2,15:30:00,103,16:30:00,102,0.2,300,17:00-17:30,30,9,5,17:30:00,70,18:00:00,75,18:00-18:30,290,3.5,3.5,18:30-19:30,19:30:00,65,21:30:00,40,0:50-2:30,3:20-5:00,,800,0.15,400,0.879
sample_68,300,,405,700,21:00:00,18,,,22:00:00,100,23:00:00,106,0.2,0:00:00,106,1:00:00,107,0.2,300,1:20-1:50,50,9,5,2:20:00,70,2:50:00,76,2:50-4:00,350,3.5,3.5,4:00-5:00,5:00:00,70,6:30:00,45,6:30-8:00,8:30-10:00,,800,0.15,400,0.902
sample_25,300,,405,700,22:00:00,22,,,23:30:00,100,12:30:00,102,0.2,1:30:00,102,2:30:00,103,0.2,300,6:30-7:00,35,9,5,7:00:00,70,7:30:00,78,14:00-15:00,300,3.5,3.5,15:00-16:30,16:30:00,60,19:30:00,40,20:30-22:30,23:30-1:00,,800,0.15,400,0.891
sample_1406,300,,405,700,21:00:00,21,,,22:30:00,100,23:30:00,101,0.2,0:30:00,105,1:30:00,104,0.2,300,6:30-7:0,30,9,5,7:00:00,70,7:30:00,78,14:00-15:00,300,3.5,3.5,15:0-16:30,16:30:00,60,19:00:00,40,20:30-22:0,23:0-1:0,,800,0.15,400,0.902
sample_217,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.902
sample_813,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,103,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
sample_736,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-4:30,,,1200,0.15,460,0.973
sample_1154,300,,405,700,8:00:00,29,,,10:00:00,101,11:00:00,103,0.2,12:00:00,104,13:00:00,105,0.2,200,13:00-14:00,50,9,5,14:00:00,80,15:00:00,73,15:00-16:00,320,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45,19:00-20:30,20:30-22:00,22:00-23:00,1200,0.15,400,0.902
sample_1374,300,,405,700,14:00:00,30,,,16:00:00,102,17:00:00,104,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,440,0.93
sample_112,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.891
sample_167,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,1200,0.15,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,400,0.947
sample_1910,300,,405,700,22:00:00,30,,,0:00:00,101,1:00:00,103,0.2,2:00:00,105,3:00:00,107,0.2,200,3:00-4:00,50,9,5,4:00:00,80,5:00:00,72,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.913
sample_208,300,,405,700,22:00:00,29,,,0:00:00,102,1:00:00,103,0.2,2:00:00,104,3:00:00,105,0.2,200,3:00-4:00,50,9,5,4:00:00,78,5:00:00,73,5:00-6:00,320,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45,9:00-10:30,10:30-12:00,12:00-13:00,1200,0.15,400,0.913
sample_1463,300,,405,700,5:00:00,34,,,6:30:00,101,7:30:00,103,0.2,8:30:00,104,9:30:00,103,0.2,300,10:00-10:30,60,10,,10:30:00,70,11:00:00,75,16:30-17:00,350,3.5,3.5,18:00-20:00,20:00:00,60,20:30:00,45,20:30-22:00,23:00-1:00,,800,0.15,400,0.902
sample_1577,300,,405,700,22:00:00,20,,,23:00:00,100,0:00:00,105,0.2,1:00:00,106,2:00:00,107,0.2,300,2:00-2:30,50,9,5,,70,,76,3:30-4:30,350,3.5,3.5,4:30-5:30,5:30:00,68,7:20:00,45,7:20-8:40,9:00-10:20,,800,0.15,420,0.935
sample_275,300,,405,700,14:00:00,27,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-5:00,,,1200,0.15,460,0.973
sample_42,300,,405,700,17:30:00,22,,,18:30:00,100,19:30:00,102,0.2,20:30:00,104,21:30:00,104,0.2,300,1:00-1:30,50,9,5,1:30:00,70,2:00:00,78,10:10-11:10,310,3.5,3.5,11:00-12:30,12:30:00,60,17:00:00,40,17:00-18:30,19:00-20:30,,800,0.15,400,0.902
sample_592,300,,405,700,10:45:00,22,,,15:30:00,101,16:30:00,102,0.2,17:30:00,103,18:30:00,105,0.2,200,18:30-19:30,50,9,5,19:40:00,80,20:10:00,70,20:10-21:30,350,3.5,3.5,21:30-22:30,22:30:00,65,23:30:00,45,23:30-0:30,1:00-2:00,,800,0.15,420,0.935
sample_1785,300,,405,700,14:00:00,29,,,16:00:00,100,17:00:00,103,0.2,18:00:00,105,19:00:00,106,0.2,200,19:00-20:00,50,9,5,20:00:00,78,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,420,0.971
sample_1721,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,104,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,45,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,75,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.936
sample_526,300,,405,700,11:00:00,21,,,12:30:00,100,13:30:00,101,0.2,14:30:00,103,15:30:00,105,0.2,300,16:00-16:30,50,9,5,17:00:00,70,17:30:00,78,21:30-22:30,340,3.5,3.5,22:30-0:00,0:00:00,65,4:30:00,50,4:30-6:00,7:00-8:30,,800,0.15,420,0.935
sample_288,300,125,,980,14:30:00,25,,,16:00:00,100,17:00:00,102,0.2,18:00:00,104,19:00:00,103,0.2,300,19:10-19:30,50,9,5,19:40:00,70,20:00:00,78,6:00-7:00,340,3.5,3.5,7:00-8:00,8:00:00,60,10:00:00,40,13:30-15:00,15:00-16:00,,800,0.15,400,0.879
sample_470,300,,405,700,21:00:00,33,,,23:00:00,100,0:00:00,101,0.2,1:00:00,103,2:00:00,103,0.2,200,2:30-3:00,50,10,5,3:30:00,70,4:00:00,77,6:00-7:00,300,3.5,3.5,7:00-8:00,8:00:00,65,11:00:00,40,14:00-15:30,16:30-18:00,,800,0.15,400,0.902
sample_1351,300,,405,700,21:00:00,30,,,23:00:00,102,0:00:00,104,0.2,1:00:00,105,2:00:00,106,0.2,200,2:00-3:00,50,9,5,3:00:00,80,4:00:00,73,4:00-5:00,320,3.5,3.5,5:00-6:00,6:00:00,80,8:00:00,45,8:00-12:00,,,1200,0.15,420,0.888
sample_122,300,,405,700,23:00:00,21,,,0:30:00,100,1:30:00,103,0.2,2:30:00,105,3:30:00,107,0.2,200,3:30-4:30,50,10,5,5:00:00,71,5:30:00,76,5:30-6:30,380,3.5,3.5,6:30-7:30,7:30:00,75,9:30:00,,9:30-11:00,11:00-12:30,,800,0.15,420,0.947
sample_1990,300,,405,700,14:00:00,29,,,16:00:00,102,17:00:00,103,0.2,18:00:00,104,19:00:00,105,0.2,200,19:00-20:00,50,9,5,20:00:00,80,21:00:00,73,21:00-22:00,320,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45,1:00-2:30,2:30-4:00,4:00-5:00,1200,0.15,440,0.943
sample_1532,300,,405,700,3:00:00,21,,,4:00:00,100,5:00:00,102,0.2,6:00:00,103,7:00:00,104,0.2,300,11:30-12:00,50,9,5,12:30:00,75,13:00:00,70,18:00-18:30,350,3.5,3.5,18:30-21:30,21:30:00,65,3:00:00,45,3:00-4:00,5:30-7:00,,800,0.15,400,0.902
sample_1253,300,,405,700,6:00:00,29,,,8:00:00,102,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.925
sample_929,300,,405,700,15:00:00,36,15:10:00,80,16:30:00,100,17:30:00,102,0.2,18:30:00,102,19:30:00,102,0.2,300,1:00-1:30,50,9,5,2:00:00,70,2:30:00,75,10:30-11:00,370,3.5,3.5,11:00-13:00,13:00:00,45,17:00:00,25,17:00-18:30,19:00-20:30,,800,0.15,440,0.967
sample_674,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,73,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.936
sample_1620,300,,405,700,0:00:00,21,,,1:30:00,100,2:30:00,102,0.2,3:30:00,104,4:30:00,105,0.2,300,5:00-5:30,50,9,5,7:00:00,70,7:30:00,78,16:00-17:00,340,3.5,3.5,17:00-18:30,18:30:00,65,20:30:00,45,20:30-22:00,22:00-23:00,,800,0.15,420,0.947
sample_1470,300,,405,700,16:30:00,21,,,18:05:00,100,19:15:00,102,0.2,20:15:00,103,21:15:00,104,0.2,300,0:30-1:00,50,9,5,1:30:00,70,2:00:00,75,9:10-9:40,360,3.5,3.5,9:30-10:30,10:30:00,65,14:00:00,45,14:00-15:30,17:30-19:00,,800,0.15,400,0.891
sample_1142,300,,405,700,8:00:00,29,,,10:00:00,102,11:00:00,103,0.2,12:00:00,104,13:00:00,105,0.2,200,13:00-14:00,50,9,5,14:00:00,79,15:00:00,73,15:00-16:00,320,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45,19:00-20:30,20:30-22:00,22:00-23:00,1200,0.15,400,0.902
sample_887,300,,405,700,8:00:00,38,8:10:00,80,10:00:00,100,11:00:00,102,0.2,12:00:00,103,13:00:00,102,0.2,300,16:10-16:30,50,9,5,16:30:00,70,17:00:00,75,1:00-1:30,330,3.5,3.5,1:30-2:30,2:30:00,60,8:00:00,35,8:00-9:30,10:30-12:00,,800,0.15,400,0.891
sample_957,300,,405,700,3:00:00,22,,,4:00:00,100,5:00:00,101,0.2,6:00:00,103,7:00:00,104,0.2,100,7:00-8:00,50,10,5,8:00:00,80,8:30:00,78,8:30-9:30,280,3.5,3.5,9:30-10:30,10:30:00,65,12:30:00,45,12:30-14:00,14:30-16:00,,800,0.15,400,0.891
sample_1489,300,,405,700,6:00:00,21,6:30:00,75,8:00:00,100,9:20:00,103,0.2,10:20:00,104,11:20:00,104,0.2,300,14:30-15:00,50,9,5,15:30:00,75,16:00:00,70,1:00-1:30,360,3.5,3.5,1:30-3:30,3:30:00,65,8:00:00,45,8:00-9:30,10:00-11:30,,800,0.15,400,0.879
sample_26,300,,405,700,8:00:00,21,,,9:30:00,100,10:30:00,102,0.2,11:30:00,102,12:30:00,103,0.2,300,15:30-16:30,50,10,5,16:30:00,70,17:00:00,78,0:00-1:00,300,3.5,3.5,1:00-2:00,2:00:00,60,5:00:00,40,8:00-9:30,10:30-12:00,,800,0.15,420,0.923
sample_1135,300,,405,700,1:00:00,29,,,3:00:00,101,4:00:00,103,0.2,5:00:00,104,6:00:00,105,0.2,200,6:00-7:00,50,9,5,7:00:00,80,8:00:00,73,8:00-9:00,320,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45,12:00-13:30,13:30-15:00,15:00-16:00,1200,0.15,420,0.947
sample_150,300,,405,700,6:00:00,29,,,8:00:00,101,9:00:00,103,0.2,10:00:00,104,11:00:00,105,0.2,200,11:00-12:00,50,9,5,12:00:00,78,13:00:00,76,13:00-14:00,320,3.5,3.5,14:00-15:00,15:00:00,74,17:00:00,45,17:00-18:30,18:30-20:00,20:00-21:00,1200,0.15,400,0.913
sample_926,300,,405,700,12:30:00,38,12:40:00,80,14:00:00,100,15:00:00,103,0.2,16:00:00,103,17:00:00,102,0.2,300,20:30-21:00,50,10,5,21:00:00,70,21:00:00,75,3:30-4:00,370,3.5,3.5,4:00-6:00,6:00:00,45,10:00:00,22,10:00-11:30,12:30-14:0,,800,0.15,440,0.98
